Object ID,Predicate,Period
12396,年代,20世纪初
12397,年代,20世纪初
12398,年代,20世纪初
12399,年代,20世纪初
12400,年代,20世纪初
12401,年代,20世纪初
12402,年代,20世纪初
12403,年代,20世纪初
12404,年代,20世纪初
12405,年代,20世纪初
12406,年代,20世纪初
12407,年代,20世纪初
12408,年代,20世纪初
12409,年代,20世纪初
12410,年代,20世纪初
12411,年代,20世纪初
12412,年代,20世纪初
12413,年代,20世纪初
12414,年代,20世纪初
12415,年代,20世纪初
12416,年代,20世纪初
12417,年代,20世纪初
12418,年代,1933
12419,年代,20世纪初
12420,年代,20世纪初
12421,年代,20世纪初
12422,年代,20世纪初
12423,年代,20世纪初
12424,年代,20世纪初
12425,年代,20世纪初
12426,年代,20世纪初
12427,年代,20世纪初
12428,年代,20世纪初
12429,年代,20世纪初
12430,年代,20世纪初
12431,年代,20世纪初
12432,年代,20世纪初
12433,年代,20世纪初
12434,年代,20世纪初
12435,年代,20世纪初
12436,年代,20世纪初
12437,年代,20世纪初
12438,年代,20世纪初
12439,年代,20世纪初
12440,年代,20世纪初
12441,年代,20世纪初
12442,年代,20世纪初
12443,年代,20世纪初
12444,年代,20世纪初
12445,年代,20世纪初
12446,年代,20世纪初
12447,年代,20世纪初
12448,年代,20世纪初
12449,年代,20世纪初
12450,年代,20世纪初
12451,年代,20世纪初
12452,年代,20世纪初
12453,年代,20世纪初
12454,年代,20世纪初
12455,年代,20世纪初
12456,年代,20世纪初
12457,年代,20世纪初
12458,年代,20世纪初
12459,年代,20世纪初
12460,年代,20世纪初
12461,年代,20世纪初
12462,年代,20世纪初
12463,年代,20世纪初
12464,年代,20世纪初
12465,年代,20世纪初
12466,年代,20世纪初
12467,年代,20世纪初
12468,年代,20世纪初
12469,年代,20世纪初
12470,年代,20世纪初
12471,年代,20世纪初
12472,年代,20世纪初
12473,年代,20世纪初
12474,年代,20世纪初
12475,年代,20世纪初
12476,年代,20世纪初
12477,年代,20世纪初
12478,年代,20世纪初
12479,年代,20世纪初
12480,年代,20世纪初
12481,年代,20世纪初
12482,年代,20世纪初
12483,年代,20世纪初
12484,年代,20世纪初
12485,年代,20世纪初
12486,年代,20世纪初
12487,年代,20世纪初
12488,年代,20世纪初
12489,年代,20世纪初
12490,年代,20世纪初
12491,年代,20世纪初
12492,年代,20世纪初
12493,年代,20世纪初
12494,年代,20世纪初
12495,年代,20世纪初
12496,年代,20世纪初
12497,年代,20世纪初
12498,年代,20世纪初
12499,年代,20世纪初
12500,年代,20世纪初
12501,年代,20世纪初
12502,年代,20世纪初
12503,年代,20世纪初
12504,年代,20世纪初
12505,年代,20世纪初
12506,年代,20世纪初
12507,年代,20世纪初
12508,年代,20世纪初
12509,年代,20世纪初
12510,年代,20世纪初
12511,年代,20世纪初
12512,年代,20世纪初
12513,年代,20世纪初
12514,年代,20世纪初
12515,年代,20世纪初
12516,年代,20世纪初
12517,年代,20世纪初
12518,年代,20世纪初
12519,年代,20世纪初
12520,年代,20世纪初
12521,年代,20世纪初
12522,年代,1939
12523,年代,1939
12524,年代,1939
12525,年代,19世纪至20世纪
12526,年代,19世纪
12527,年代,17世纪末
12528,年代,16世纪中叶
12529,年代,八世纪
12530,年代,未知
12531,年代,未知
12532,年代,未知
12533,年代,未知
12534,年代,未知
12535,年代,未知
12536,年代,未知
12537,年代,未知
12538,年代,未知
12539,年代,未知
12540,年代,未知
12541,年代,20世纪
12542,年代,20世纪
12543,年代,20世纪
12544,年代,20世纪
12545,年代,20世纪
12546,年代,20世纪
12547,年代,20世纪
12548,年代,20世纪
12549,年代,20世纪
12550,年代,20世纪
12551,年代,20世纪
12552,年代,20世纪
12553,年代,20世纪
12554,年代,20世纪
12555,年代,20世纪
12556,年代,20世纪
12557,年代,20世纪
12558,年代,20世纪
12559,年代,20世纪
12560,年代,20世纪
12561,年代,20世纪
12562,年代,20世纪
12563,年代,未知
12564,年代,未知
12565,年代,20世纪
12566,年代,未知
12567,年代,20世纪
12568,年代,20世纪
12569,年代,20世纪
12570,年代,1757年雕刻的石头；摩擦18世纪还是19世纪？
12571,年代,1757年雕刻的石头；摩擦18世纪还是19世纪？
12572,年代,1757年雕刻的石头；摩擦18世纪还是19世纪？
12573,年代,1757年雕刻的石头；摩擦18世纪还是19世纪？
12574,年代,1757年雕刻的石头；摩擦18世纪还是19世纪？
12575,年代,1757年雕刻的石头；摩擦18世纪还是19世纪？
12576,年代,1757年雕刻的石头；摩擦18世纪还是19世纪？
12577,年代,1757年雕刻的石头；摩擦18世纪还是19世纪？
12578,年代,1757年雕刻的石头；摩擦18世纪还是19世纪？
12579,年代,1757年雕刻的石头；摩擦18世纪还是19世纪？
12580,年代,1757年雕刻的石头；摩擦18世纪还是19世纪？
12581,年代,1757年雕刻的石头；摩擦18世纪还是19世纪？
12582,年代,1757年雕刻的石头；摩擦18世纪还是19世纪？
12583,年代,1757年雕刻的石头；摩擦18世纪还是19世纪？
12584,年代,1757年雕刻的石头；摩擦18世纪还是19世纪？
12585,年代,1757年雕刻的石头；摩擦18世纪还是19世纪？
12586,年代,未知
12587,年代,未知
12588,年代,20世纪
12589,年代,20世纪
12590,年代,20世纪
12591,年代,20世纪
12592,年代,20世纪
12593,年代,20世纪
12594,年代,日期或日期：宋朝（960-1279）
12595,年代,20世纪
12596,年代,20世纪
12597,年代,20世纪
12598,年代,20世纪
12599,年代,设定：宋代（960-1279），960-68；拓印：20世纪
12600,年代,20世纪
12601,年代,20世纪
12602,年代,20世纪
12603,年代,20世纪
12604,年代,20世纪
12605,年代,20世纪
12606,年代,20世纪
12607,年代,20世纪
12608,年代,20世纪
12609,年代,20世纪
12610,年代,20世纪
12611,年代,20世纪
12612,年代,20世纪
12613,年代,20世纪
12614,年代,20世纪
12615,年代,20世纪
12616,年代,20世纪
12617,年代,20世纪
12618,年代,19世纪对10世纪石雕的拓印
12619,年代,20世纪
12620,年代,20世纪
12621,年代,20世纪
12622,年代,20世纪
12623,年代,20世纪
12624,年代,20世纪
12625,年代,20世纪
12626,年代,20世纪
12627,年代,20世纪
12628,年代,20世纪
12629,年代,20世纪
12630,年代,20世纪
12631,年代,20世纪
12632,年代,20世纪
12633,年代,20世纪
12634,年代,20世纪
12635,年代,20世纪
12636,年代,20世纪
12637,年代,20世纪
12638,年代,20世纪
12639,年代,20世纪
12640,年代,20世纪
12641,年代,20世纪
12642,年代,20世纪
12643,年代,20世纪
12644,年代,19世纪
12645,年代,19世纪
12646,年代,未知
12647,年代,1676
12648,年代,19世纪
12649,年代,十四世纪
12650,年代,6世纪末
12651,年代,公元前5至4世纪
12652,年代,18世纪初
12653,年代,未知
12654,年代,未知
12655,年代,十三世纪
12656,年代,十三世纪
12657,年代,19世纪初
12658,年代,未知
12659,年代,16世纪中叶
12660,年代,约公元前3世纪末至1世纪
12661,年代,未知
12662,年代,19世纪
12663,年代,19世纪
12664,年代,公元前4世纪至3世纪
12665,年代,公元前3世纪至1世纪
12666,年代,18世纪
12667,年代,十三世纪
12668,年代,十二世纪
12669,年代,未知
12670,年代,未知
12671,年代,1950
12672,年代,未知
12673,年代,17世纪初
12674,年代,约700
12675,年代,公元前8世纪
12676,年代,十一世纪
12677,年代,18世纪初
12678,年代,18世纪
12679,年代,未知
12680,年代,18世纪
12681,年代,4-5世纪
12682,年代,6世纪末
12683,年代,19世纪
12684,年代,19世纪
12685,年代,19世纪
12686,年代,19世纪
12687,年代,十三世纪
12688,年代,15世纪初
12689,年代,19世纪上半叶
12690,年代,未知
12691,年代,17世纪
12692,年代,日期1662年
12693,年代,约公元1世纪
12694,年代,16世纪末至17世纪初
12695,年代,未知
12696,年代,18世纪
12697,年代,19世纪
12698,年代,大约1400年
12699,年代,18世纪
12700,年代,约1930年
12701,年代,18世纪
12702,年代,未知
12703,年代,未知
12704,年代,19世纪
12705,年代,19世纪
12706,年代,18世纪
12707,年代,18世纪初
12708,年代,18世纪
12709,年代,18世纪末
12710,年代,日期1692年
12711,年代,18世纪
12712,年代,19世纪
12713,年代,18世纪
12714,年代,7世纪至9世纪
12715,年代,十三世纪
12716,年代,七世纪
12717,年代,8-9世纪
12718,年代,大约7世纪末至8世纪上半叶
12719,年代,大约1400年
12720,年代,大约1400年
12721,年代,17-19世纪
12722,年代,未知
12723,年代,未知
12724,年代,大约7世纪末至8世纪上半叶
12725,年代,19世纪初
12726,年代,19世纪末
12727,年代,18世纪初
12728,年代,18世纪初
12729,年代,18世纪初
12730,年代,17世纪初
12731,年代,17世纪末
12732,年代,未知
12733,年代,7世纪中叶至9世纪
12734,年代,7世纪至9世纪
12735,年代,7世纪至9世纪
12736,年代,7世纪至9世纪
12737,年代,7世纪至9世纪
12738,年代,7世纪至9世纪
12739,年代,7世纪至9世纪
12740,年代,7世纪至9世纪
12741,年代,7世纪至9世纪
12742,年代,7世纪至9世纪
12743,年代,7世纪至9世纪
12744,年代,7世纪至9世纪
12745,年代,7世纪中叶至9世纪
12746,年代,7世纪中叶至9世纪
12747,年代,7世纪中叶至9世纪
12748,年代,7世纪中叶至9世纪
12749,年代,7世纪中叶至9世纪
12750,年代,7世纪中叶至9世纪
12751,年代,7世纪中叶至9世纪
12752,年代,7世纪中叶至9世纪
12753,年代,7世纪中叶至9世纪
12754,年代,7世纪中叶至9世纪
12755,年代,7世纪中叶至9世纪
12756,年代,7世纪中叶至9世纪
12757,年代,7世纪中叶至9世纪
12758,年代,7世纪至9世纪
12759,年代,7世纪至9世纪
12760,年代,7世纪至9世纪
12761,年代,7世纪至9世纪
12762,年代,7世纪至9世纪
12763,年代,7世纪至9世纪
12764,年代,7世纪至9世纪
12765,年代,7世纪至9世纪
12766,年代,7世纪至9世纪
12767,年代,7世纪至9世纪
12768,年代,7世纪至9世纪
12769,年代,7世纪至9世纪
12770,年代,7世纪至9世纪
12771,年代,7世纪至9世纪
12772,年代,7世纪至9世纪
12773,年代,7世纪至9世纪
12774,年代,7世纪至9世纪
12775,年代,7世纪至9世纪
12776,年代,7世纪至9世纪
12777,年代,7世纪至9世纪
12778,年代,7世纪至9世纪
12779,年代,7世纪至9世纪
12780,年代,7世纪至9世纪
12781,年代,7世纪至9世纪
12782,年代,7世纪至9世纪
12783,年代,7世纪至9世纪
12784,年代,7世纪至9世纪
12785,年代,7世纪至9世纪
12786,年代,7世纪至9世纪
12787,年代,7世纪至9世纪
12788,年代,7世纪至9世纪
12789,年代,7世纪至9世纪
12790,年代,7世纪至9世纪
12791,年代,7世纪至9世纪
12792,年代,7世纪至9世纪
12793,年代,7世纪至9世纪
12794,年代,7世纪至9世纪
12795,年代,7世纪至9世纪
12796,年代,7世纪至9世纪
12797,年代,7世纪中叶至9世纪
12798,年代,7世纪中叶至9世纪
12799,年代,未知
12800,年代,17世纪或更早
12801,年代,18世纪
12802,年代,18世纪
12803,年代,20世纪初
12804,年代,公元前2世纪至1世纪
12805,年代,公元前2世纪至1世纪
12806,年代,公元前2世纪至1世纪
12807,年代,公元前2世纪至1世纪
12808,年代,公元前6世纪
12809,年代,公元前6世纪
12810,年代,公元前4世纪至3世纪
12811,年代,公元前4世纪至3世纪
12812,年代,公元前5至4世纪
12813,年代,公元前5至4世纪
12814,年代,公元前3世纪至2世纪
12815,年代,公元前3世纪至2世纪
12816,年代,公元前3世纪至2世纪
12817,年代,公元前3世纪至2世纪
12818,年代,公元前6世纪至5世纪
12819,年代,公元前6世纪至5世纪
12820,年代,公元前2世纪至1世纪
12821,年代,公元前2世纪至1世纪
12822,年代,公元前2世纪至1世纪
12823,年代,公元前2世纪至1世纪
12824,年代,1世纪以来-1世纪
12825,年代,1世纪以来-1世纪
12826,年代,公元前8世纪至7世纪
12827,年代,公元前8世纪至7世纪
12828,年代,公元前7世纪至6世纪
12829,年代,公元前7世纪至6世纪
12830,年代,公元前7世纪至6世纪
12831,年代,公元前7世纪至6世纪
12832,年代,公元前5至4世纪
12833,年代,公元前5至4世纪
12834,年代,公元前5至4世纪
12835,年代,公元前5至4世纪
12836,年代,公元前5至4世纪
12837,年代,公元前5至4世纪
12838,年代,公元前5至4世纪
12839,年代,公元前5至4世纪
12840,年代,公元前5至4世纪
12841,年代,公元前5至4世纪
12842,年代,公元前4世纪
12843,年代,公元前4世纪
12844,年代,公元前3世纪
12845,年代,公元前3世纪
12846,年代,公元前3世纪至2世纪
12847,年代,公元前3世纪至2世纪
12848,年代,公元前3世纪至1世纪
12849,年代,公元前3世纪至1世纪
12850,年代,公元前3世纪至2世纪
12851,年代,公元前3世纪至2世纪
12852,年代,公元前3世纪至2世纪
12853,年代,公元前3世纪至2世纪
12854,年代,公元前3世纪至2世纪
12855,年代,公元前3世纪至2世纪
12856,年代,公元前3世纪至2世纪
12857,年代,公元前3世纪至2世纪
12858,年代,公元前2世纪
12859,年代,公元前2世纪
12860,年代,公元前2世纪
12861,年代,公元前2世纪
12862,年代,公元前2世纪
12863,年代,公元前2世纪
12864,年代,公元前2世纪
12865,年代,公元前2世纪
12866,年代,公元前6世纪至5世纪
12867,年代,公元前6世纪至5世纪
12868,年代,公元前3世纪至2世纪
12869,年代,公元前3世纪至2世纪
12870,年代,19世纪
12871,年代,19世纪
12872,年代,19世纪
12873,年代,19世纪
12874,年代,19世纪
12875,年代,19世纪
12876,年代,19世纪
12877,年代,7世纪至9世纪
12878,年代,7世纪至9世纪
12879,年代,7世纪中叶至9世纪
12880,年代,7世纪至9世纪
12881,年代,7世纪至9世纪
12882,年代,7世纪至9世纪
12883,年代,7世纪至9世纪
12884,年代,7世纪至9世纪
12885,年代,7世纪至9世纪
12886,年代,7世纪至9世纪
12887,年代,7世纪至9世纪
12888,年代,7世纪至9世纪
12889,年代,7世纪至9世纪
12890,年代,7世纪至9世纪
12891,年代,7世纪中叶至9世纪
12892,年代,7世纪中叶至9世纪
12893,年代,7世纪中叶至9世纪
12894,年代,7世纪至9世纪
12895,年代,7世纪中叶至9世纪
12896,年代,7世纪中叶至9世纪
12897,年代,7世纪至9世纪
12898,年代,7世纪至9世纪
12899,年代,7世纪至9世纪
12900,年代,7世纪至9世纪
12901,年代,6世纪至7世纪
12902,年代,18世纪
12903,年代,19世纪初
12904,年代,18世纪
12905,年代,18世纪
12906,年代,未知
12907,年代,18世纪
12908,年代,18世纪末至19世纪初
12909,年代,19世纪末至20世纪
12910,年代,17世纪
12911,年代,未知
12912,年代,1786
12913,年代,公元前6世纪至5世纪
12914,年代,日期1753年
12915,年代,16世纪中叶
12916,年代,15世纪上半叶
12917,年代,17世纪第一季度
12918,年代,日期1668年
