object_id,title,link,image,object_type,provenience,creator,date_made,materials,description
1010,杯子,https://www.penn.museum/collections/object/44276,https://www.penn.museum/collections/assets/300/701509.jpg,未知,中国,未知,未知,瓷,青花瓷杯。白釉裂纹。杯身外侧青花绘双龙纹，云纹环绕，近杯口饰以一圈纹饰。杯内白色。杯底略微隆起。杯底青花印有“A”字。图案略显粗糙。杯身外侧有凹坑。
1011,盘子,https://www.penn.museum/collections/object/218915,https://www.penn.museum/collections/assets/300/701678.jpg,未知,中国,未知,未知,陶瓷制品,瓷盘，白釉。内壁蓝釉绘两名骑马作战的士兵和一名手持旗帜的男子，上方山顶上两名蓄须男子在一旁观望。底部蓝釉绘“四个汉字”。高足。上口边缘有褐色麻点。
1012,盘子,https://www.penn.museum/collections/object/328889,https://www.penn.museum/collections/assets/300/701676.jpg,未知,中国,未知,未知,陶瓷制品,青釉炻器盘，泛蓝釉。内壁青花绘山水画，有鸟、舟中人、岸边垂钓人、花木，并有十个汉字。碗外及底部为白色。碗底青花绘两个汉字。高足。
1013,瓷砖,https://www.penn.museum/collections/object/343616,https://www.penn.museum/collections/assets/300/699496.jpg,未知,中国,未知,未知,陶瓷制品,大型瓷砖。顶部施白釉，饰以蓝色花朵树枝、鸟儿和蝴蝶图案。底部四角各有一方形底座，中央则为一长方形底座。底部有四个长方形标记，并刻有黑色汉字。可能产于19世纪。此类瓷砖常用于泰国寺庙。
1014,杯子,https://www.penn.museum/collections/object/338373,https://www.penn.museum/collections/assets/300/701491.jpg,未知,中国,未知,未知,瓷,青花瓷铁口杯。杯身青花绘四朵水花，每朵水花之间各有一隻小鸭。杯底青花绘“水墨四字”。高足。参见89-13-86至89-3-88以及89-13-98至89-13-99。
1015,围裙,https://www.penn.museum/collections/object/521824,https://www.penn.museum/collections/assets/300/605409.jpg,未知,西藏,未知,未知,未知,随附卡片上写着：“152 12#2-12PS 披肩（？）- 棕白相间 - 粗麻布？” 另一张标签上写着：“可以#3 拆包、腰带、裙子、披肩，以及#s 类似 152#8 201 服务中心西藏？” 侧面和中间有棕褐色条纹。两个角上系着皮带。
1016,杯子,https://www.penn.museum/collections/object/290097,https://www.penn.museum/collections/assets/300/701497.jpg,未知,中国,未知,未知,瓷,青花瓷铁口杯。杯外青花绘四朵水墨花，花间穿插一只鸭子。杯底青花绘二字。杯内白花。高足。参见89-13-85至89-13-88和89-13-98至89-13-99。杯破损已修复，铁口尚存但未连接。
1017,琉特琴碎片,https://www.penn.museum/collections/object/340627,https://www.penn.museum/collections/assets/300/703704.jpg,未知,中国,未知,未知,木头,藏。贵族家庭用。红木，长方形，末端渐细，末端呈圆形，顶部弯曲，十六个弦轴呈对角排列，平底中央有长方形孔，圆形末端附近有小方孔，方形末端附近有较大的半圆形孔。方形末端附近有木桥，桥旁有扁平的象牙片，可系十六根细线。方形末端有两条短腿。品相不佳。
1018,杯子,https://www.penn.museum/collections/object/175907,https://www.penn.museum/collections/assets/300/701451.jpg,未知,中国,未知,未知,瓷,青花瓷，带金属口沿。杯外青花绘一骑马人物，后接一手持旗帜的步行人物。门内有两位留着胡须的人物，一人在入口处，一人在上方。杯底青花绘有四个汉字。杯底高足。参见89-13-75和89-13-78。
1019,布料/织物,https://www.penn.museum/collections/object/521834,https://www.penn.museum/collections/assets/300/605411.jpg,未知,西藏,未知,未知,未知,一块长方形布料，一端带有长流苏。由多块布料缝合而成。布料长边上布满了红色、黑色、棕褐色和浅蓝色条纹。一个角上有一个长方形，一个边缘中心有一个正方形。黑色和棕褐色的绣花线连接着两者。其中一块边缘缝有一小块蓝色布料。
1020,布料/织物,https://www.penn.museum/collections/object/521833,https://www.penn.museum/collections/assets/300/605410.jpg,未知,西藏,未知,未知,未知,152#8 129 的其他编号。一块长方形布料，一端带有长流苏。由多块布料缝合而成。布料长边饰有红色、黑色、棕褐色和浅蓝色条纹。四个角中的两个角上各有两个方形补丁。布料上绣有两块补丁，分别由一根红线和一根棕褐色线连接。
1021,杯子,https://www.penn.museum/collections/object/1293,https://www.penn.museum/collections/assets/300/701438.jpg,未知,中国,未知,未知,瓷,青花瓷杯，带金属口沿。杯外蓝色图案绘三人骑马走向门道，门道两旁有人物等候，一人立于入口处，一人在其上方。杯底蓝色图案绘有“驷马难追”四个汉字。杯底高足。参见89-13-76至89-13-78。
1022,文官补子,https://www.penn.museum/collections/object/193531,https://www.penn.museum/collections/assets/300/619344.jpg,未知,中国,未知,19世纪至20世纪初,丝绸,一块残破的刺绣碎片与一组碎纸片一同被发现。白色鸟儿展翅站立。喙、腿和脚呈橙红色。尾巴带有橙红色和绿色的点缀。眼睛呈薄荷绿色，瞳孔为蓝色。头上长有白色三角冠。羽毛、喙和脚趾之间的区域呈亮蓝色。可能是C457号普通话方格的一部分。
1023,杯子,https://www.penn.museum/collections/object/63298,https://www.penn.museum/collections/assets/300/701449.jpg,未知,中国,未知,未知,瓷,青花瓷杯。杯身蓝色，外壁绘一长须人物，骑马朝门而来，后随一人，手持旗帜，步行而去。门外，另有两长须人物，一人在其下方入口处，一人在其上方。杯底蓝色，刻有“四个汉字”。杯内白色。杯底高足。参见89-13-75至89-13-78。
1024,杯子,https://www.penn.museum/collections/object/73949,https://www.penn.museum/collections/assets/300/701499.jpg,未知,中国,未知,未知,瓷,青花瓷，金属边。杯身青花外缘绘四朵水墨花卉，每朵花卉间穿插一只鸭子。杯底青花印有“玉”字。杯内为白色。高足，边缘宽大。参见89-13-85至89-13-87、89-13-98和89-13-99。
1025,碗,https://www.penn.museum/collections/object/12330,https://www.penn.museum/collections/assets/300/701604.jpg,未知,中国,未知,未知,瓷,青花瓷大碗。内壁饰有蓝色几何纹饰、十字点纹饰以及两条四爪云龙纹。碗内底部一圈蓝色图案描绘了两座临海房屋，连接房屋的桥梁，背景是海岸线，鸟儿在头顶飞翔。碗外连续描绘了海岸景色，包括宫殿、房屋、撑伞女子的桥、假山花园和岛屿。蓝色镶边。高足。底部有一个汉字“玉”。
1026,护身符,https://www.penn.museum/collections/object/128683,https://www.penn.museum/collections/assets/300/438245.jpg,未知,中国,未知,未知,未知,一枚罕见的硬币或护身符，正面孔洞处有放射状线条。背面则光秃秃的。顶部有一个三角形的尖端，底部有一个底座。它可能是摇钱树或其他吉祥雕塑的一部分，因为其尖端（有时称为浇口）是制造过程中留下的。尖端可能来自一个模具，用于将青铜倒入硬币模具中，而扁平的一面可能与模具中的另一枚硬币相连。通常，这些浇口会被锉掉。
1027,绘画,https://www.penn.museum/collections/object/241513,https://www.penn.museum/collections/assets/300/47175.jpg,未知,中国,未知,未知,纸,画于黄纸上，裱于卷轴上。以黑墨为主，略加设色。画中绘有两只鸟、两枝花枝和岩石。在观者左上角，有数行汉字及一枚红色印章。右下角有一行汉字及两枚红色印章。卷轴下端为黄色半透明材质，上端全纸覆盖。顶部系有绳，用于悬挂。背面上方有一张汉字标签，上面有三枚红色印章。
1028,硬币,https://www.penn.museum/collections/object/451809,https://www.penn.museum/collections/assets/300/913639.jpg,未知,中国,未知,1940,Metal,观察。 中华民国二十九年（中华民国二十九年）十二缕阳光。修订版二分。 （两美分）。古代铲钱上刻有“文贝”字样。
1029,硬币,https://www.penn.museum/collections/object/451808,https://www.penn.museum/collections/assets/300/913635.jpg,未知,中国,未知,1940,Metal,观察。 中华民国二十九年（中华民国二十九年）十二缕阳光。修订版二分。 （两美分）。古代铲钱上刻有“文贝”字样。
1030,底座/支架,https://www.penn.museum/collections/object/353569,https://www.penn.museum/collections/assets/300/707826.jpg,未知,中国,未知,康熙,木头,底座长方形。
1031,鼻烟壶,https://www.penn.museum/collections/object/89660,https://www.penn.museum/collections/assets/300/195251.jpg,未知,中国,未知,未知,玉,玉鼻烟壶。双。
1032,礼服,https://www.penn.museum/collections/object/186247,https://www.penn.museum/collections/assets/300/600222.jpg,未知,中国,未知,清朝,麻纱,纯黑色细麻布长袍。
1033,礼服,https://www.penn.museum/collections/object/186246,https://www.penn.museum/collections/assets/300/600221.jpg,未知,中国,未知,清朝,麻纱,黑色细麻布长袍。朴素，无衬里。
1034,礼服,https://www.penn.museum/collections/object/134630,https://www.penn.museum/collections/assets/300/600840.jpg,未知,中国,未知,清朝,丝绸,纯蓝色波纹丝绸礼服。
1035,铃,https://www.penn.museum/collections/object/180008,https://www.penn.museum/collections/assets/300/390737.jpg,未知,中国,未知,未知,Metal,灵。用于寺庙服务。
1036,鞋子,https://www.penn.museum/collections/object/350300,https://www.penn.museum/collections/assets/300/603982.jpg,未知,中国,未知,未知,棉 | 丝绸,成人鞋。
1037,鞋子,https://www.penn.museum/collections/object/350299,https://www.penn.museum/collections/assets/300/603982.jpg,未知,中国,未知,未知,棉 | 丝绸,成人鞋。
1038,鞋子,https://www.penn.museum/collections/object/344522,https://www.penn.museum/collections/assets/300/603989.jpg,未知,中国,未知,未知,棉 | 丝绸,儿童鞋。
1039,鞋子,https://www.penn.museum/collections/object/346282,https://www.penn.museum/collections/assets/300/603989.jpg,未知,中国,未知,未知,棉 | 丝绸,儿童鞋。
1040,罐,https://www.penn.museum/collections/object/338365,https://www.penn.museum/collections/assets/300/707690.jpg,未知,中国,未知,商朝 - 现代,黏土,罐。无轮纹装饰。
1041,绘画,https://www.penn.museum/collections/object/458021,https://www.penn.museum/collections/assets/300/745625.jpg,未知,中国,未知,未知,宣纸,在宣纸上绘画。
1042,绘画,https://www.penn.museum/collections/object/458020,https://www.penn.museum/collections/assets/300/745624.jpg,未知,中国,未知,未知,宣纸,在宣纸上绘画。
1043,绘画,https://www.penn.museum/collections/object/458019,https://www.penn.museum/collections/assets/300/745623.jpg,未知,中国,未知,未知,宣纸,在宣纸上绘画。
1044,绘画,https://www.penn.museum/collections/object/458018,https://www.penn.museum/collections/assets/300/745622.jpg,未知,中国,未知,未知,宣纸,在宣纸上绘画。
1045,绘画,https://www.penn.museum/collections/object/458017,https://www.penn.museum/collections/assets/300/745621.jpg,未知,中国,未知,未知,宣纸,在宣纸上绘画。
1046,小人像,https://www.penn.museum/collections/object/347410,https://www.penn.museum/collections/assets/300/265007.jpg,未知,中国,未知,未知,象牙,观音坐像，身着袈裟，木座（B）。
1047,颊饰,https://www.penn.museum/collections/object/264320,https://www.penn.museum/collections/assets/300/852093.jpg,未知,鄂尔多斯,未知,未知,青铜,青铜。椭圆形，末端尖。背面有三个环。匈奴人使用。
1048,扣子,https://www.penn.museum/collections/object/263918,https://www.penn.museum/collections/assets/300/852032.jpg,未知,鄂尔多斯,未知,未知,黄铜,黄铜。大致呈长方形。双头动物，S形身体，深切雕刻。背面有大型背带环。凹槽处涂有红色颜料。表面光滑。
1049,匾额/牌匾,https://www.penn.museum/collections/object/263916,https://www.penn.museum/collections/assets/300/851879.jpg,未知,鄂尔多斯,未知,未知,青铜,青铜。小巧，无边框。两只幼崽嬉戏玩耍。光滑的深色铜锈。背面有两个环。
1050,马具装饰,https://www.penn.museum/collections/object/262419,https://www.penn.museum/collections/assets/300/853919.jpg,未知,鄂尔多斯,未知,未知,青铜,青铜。两个同心扁平圆环，由四根横条连接；横条两端各有一个大圆环和三个小圆环。斜线装饰，磨损严重。
