id,tombstone,title,creation_date,collection,provenance,url,image_web
881,"snuff bottle with stopper (stopper), 1800s-early 1900s. china, qing dynasty (1644-1911). crystal with jade; with cover: 7.7 cm (3 1/16 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.531.b",snuff bottle with stopper (stopper),1800s-early 1900s,china - qing dynasty,[],https://clevelandart.org/art/1947.531.b,no_image
882,"snuff bottle with stopper, 1800s. china, qing dynasty (1644-1911). rose quartz and jade; with cover: 6.1 cm (2 3/8 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.533",snuff bottle with stopper,1800s,china - qing dynasty,"mrs. worcester r. [cornelia blakemore] warner [1858–1947], cleveland, oh, bequest to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.533,https://openaccess-cdn.clevelandart.org/1947.533/1947.533_web.jpg
883,"snuff bottle with stopper, 1800s. china, qing dynasty (1644-1911). rose quartz; with cover: 6.1 cm (2 3/8 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.533.a",snuff bottle with stopper,1800s,china - qing dynasty,"mrs. worcester r. [cornelia blakemore] warner [1858–1947], cleveland, oh, bequest to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.533.a,https://openaccess-cdn.clevelandart.org/1947.533.a/1947.533.a_web.jpg
884,"snuff bottle with stopper (stopper), 1800s. china, qing dynasty (1644-1911). jade, ivory; with cover: 6.1 cm (2 3/8 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.533.b",snuff bottle with stopper (stopper),1800s,china - qing dynasty,"mrs. worcester r. [cornelia blakemore] warner [1858–1947], cleveland, oh, bequest to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.533.b,https://openaccess-cdn.clevelandart.org/1947.533.b/1947.533.b_web.jpg
885,"snuff bottle with stopper, 1800s. china, qing dynasty (1644-1911). jade and rose quartz; with cover: 7.4 cm (2 15/16 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.534",snuff bottle with stopper,1800s,china - qing dynasty,"mrs. worcester r. [cornelia blakemore] warner [1858–1947], cleveland, oh, bequest to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.534,https://openaccess-cdn.clevelandart.org/1947.534/1947.534_web.jpg
886,"snuff bottle with stopper, 1800s. china, qing dynasty (1644-1911). jade; with cover: 7.4 cm (2 15/16 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.534.a",snuff bottle with stopper,1800s,china - qing dynasty,"mrs. worcester r. [cornelia blakemore] warner [1858–1947], cleveland, oh, bequest to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.534.a,https://openaccess-cdn.clevelandart.org/1947.534.a/1947.534.a_web.jpg
887,"snuff bottle with stopper (stopper), 1800s. china, qing dynasty (1644-1911). rose quartz; with cover: 7.4 cm (2 15/16 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.534.b",snuff bottle with stopper (stopper),1800s,china - qing dynasty,"mrs. worcester r. [cornelia blakemore] warner [1858–1947], cleveland, oh, bequest to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.534.b,https://openaccess-cdn.clevelandart.org/1947.534.b/1947.534.b_web.jpg
888,"octofoil dish with three boys, 1700s. china, qing dynasty (1644–1911), qianlong reign (1736–95). jade; with base: 10.2 x 18.8 cm (4 x 7 3/8 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.536",octofoil dish with three boys,1700s,china - qing dynasty,"mrs. worcester r. (cornelia blakemore) warner [1858–1947], cleveland, oh, given to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.536,https://openaccess-cdn.clevelandart.org/1947.536/1947.536_web.jpg
889,"oval stand, 1700s. china, qing dynasty (1644–1911), qianlong reign (1736–95). jade; the cleveland museum of art, bequest of cornelia blakemore warner 1947.686",oval stand,1700s,china - qing dynasty,"mrs. worcester r. (cornelia blakemore) warner [1858–1947], cleveland, oh, given to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.686,https://openaccess-cdn.clevelandart.org/1947.686/1947.686_web.jpg
890,"pair of bowls, 1736–95. china, qing dynasty (1644–1911), qianlong mark and reign (1736–95). jade; diameter: 14.4 cm (5 11/16 in.); overall: 6 cm (2 3/8 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.537",pair of bowls,1736–95,china - qing dynasty,"mrs. worcester r. [cornelia blakemore] warner [1858–1947], cleveland, oh, bequest to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.537,https://openaccess-cdn.clevelandart.org/1947.537/1947.537_web.jpg
891,"bowl, 1736–95. china, qing dynasty (1644–1911), qianlong mark and reign (1736–95). jade; diameter: 14.4 cm (5 11/16 in.); overall: 6 cm (2 3/8 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.537.1",bowl,1736–95,china - qing dynasty,"mrs. worcester r. [cornelia blakemore] warner [1858–1947], cleveland, oh, bequest to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.537.1,https://openaccess-cdn.clevelandart.org/1947.537.1/1947.537.1_web.jpg
892,"bowl, 1736–95. china, qing dynasty (1644–1911), qianlong reign (1736–95). jade; diameter: 14.4 cm (5 11/16 in.); overall: 6 cm (2 3/8 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.537.2",bowl,1736–95,china - qing dynasty,"mrs. worcester r. [cornelia blakemore] warner [1858–1947], cleveland, oh, bequest to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.537.2,https://openaccess-cdn.clevelandart.org/1947.537.2/1947.537.2_web.jpg
893,"buckle, 1800s–1900s. china. white jade; overall: 17.6 cm (6 15/16 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.542",buckle,1800s–1900s,chinese art,"mrs. worcester r. [cornelia blakemore] warner [1858–1947], cleveland, oh, given to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.542,https://openaccess-cdn.clevelandart.org/1947.542/1947.542_web.jpg
894,"thumb ring, 1600s. china, qing dynasty (1644-1911). jade; diameter: 4.2 cm (1 5/8 in.); overall: 2.8 cm (1 1/8 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.543",thumb ring,1600s,china - qing dynasty,"mrs. worcester r. [cornelia blakemore] warner [1859-1947], cleveland, oh, bequest to the cleveland museum of art (?-1947); the cleveland museum of art, cleveland, oh (1947-)",https://clevelandart.org/art/1947.543,https://openaccess-cdn.clevelandart.org/1947.543/1947.543_web.jpg
895,"thumb ring, 1800s–1900s. china, qing dynasty (1644-1911) or republican period (1912-49). white jade; diameter: 3.4 cm (1 5/16 in.); overall: 3 cm (1 3/16 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.544",thumb ring,1800s–1900s,chinese art,[],https://clevelandart.org/art/1947.544,https://openaccess-cdn.clevelandart.org/1947.544/1947.544_web.jpg
896,"thumb ring, 1800s–1900s. china, qing dynasty (1644-1911) or republican period (1912-49). white jade; overall: 6.8 cm (2 11/16 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.545",thumb ring,1800s–1900s,chinese art,[],https://clevelandart.org/art/1947.545,https://openaccess-cdn.clevelandart.org/1947.545/1947.545_web.jpg
897,"thumb ring, 1800s–mid-1900s. china, qing dynasty (1644-1911) or republican period (1912-49). white jade; diameter: 3.1 cm (1 1/4 in.); overall: 2.6 cm (1 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.546",thumb ring,1800s–mid-1900s,chinese art,"mrs. worcester r. [cornelia blakemore] warner [1859-1947], cleveland, oh, bequest to the cleveland museum of art (?-1947); the cleveland museum of art, cleveland, oh (1947-)",https://clevelandart.org/art/1947.546,https://openaccess-cdn.clevelandart.org/1947.546/1947.546_web.jpg
898,"thumb ring, 1800s–1900s. china, qing dynasty (1644-1911) or republican period (1912-49). green and white jade; diameter: 3.1 cm (1 1/4 in.); overall: 2.6 cm (1 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.547",thumb ring,1800s–1900s,chinese art,[],https://clevelandart.org/art/1947.547,https://openaccess-cdn.clevelandart.org/1947.547/1947.547_web.jpg
899,"thumb ring, 1800s–1900s. china, qing dynasty (1644-1911) or republican period (1912-49). white and green jade; diameter: 3.1 cm (1 1/4 in.); overall: 2.6 cm (1 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.548",thumb ring,1800s–1900s,chinese art,[],https://clevelandart.org/art/1947.548,https://openaccess-cdn.clevelandart.org/1947.548/1947.548_web.jpg
900,"thumb ring, 1800s–1900s. china, qing dynasty (1644-1911) or republican period (1912-49). green and white jade; diameter: 3.4 cm (1 5/16 in.); overall: 3 cm (1 3/16 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.549",thumb ring,1800s–1900s,chinese art,[],https://clevelandart.org/art/1947.549,https://openaccess-cdn.clevelandart.org/1947.549/1947.549_web.jpg
901,"thumb ring, 1800s–1900s. china. green and white jade; diameter: 3.4 cm (1 5/16 in.); overall: 2.6 cm (1 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.550",thumb ring,1800s–1900s,chinese art,"mrs. worcester r. [cornelia blakemore] warner [1858–1947], cleveland, oh, given to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.550,https://openaccess-cdn.clevelandart.org/1947.550/1947.550_web.jpg
902,"thumb ring, 1800s–1900s. china, qing dynasty (1644-1911) or republican period (1912-49). green and white jade; diameter: 3.6 cm (1 7/16 in.); overall: 3 cm (1 3/16 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.551",thumb ring,1800s–1900s,chinese art,[],https://clevelandart.org/art/1947.551,https://openaccess-cdn.clevelandart.org/1947.551/1947.551_web.jpg
903,"buckle, 1800s–1900s. china. white jade; overall: 5.4 cm (2 1/8 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.552",buckle,1800s–1900s,chinese art,"mrs. worcester r. [cornelia blakemore] warner [1858–1947], cleveland, oh, given to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.552,https://openaccess-cdn.clevelandart.org/1947.552/1947.552_web.jpg
904,"butterfly buckle, 1800s–1900s. china. white jade; part 1: 4.6 x 6.1 cm (1 13/16 x 2 3/8 in.); part 2: 4.6 x 6.1 cm (1 13/16 x 2 3/8 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.553",butterfly buckle,1800s–1900s,chinese art,"mrs. worcester r. [cornelia blakemore] warner [1858–1947], cleveland, oh, given to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.553,https://openaccess-cdn.clevelandart.org/1947.553/1947.553_web.jpg
905,"part of a buckle or ornament, 1800s–1900s. china. white jade; overall: 5.8 cm (2 5/16 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.554",part of a buckle or ornament,1800s–1900s,chinese art,"mrs. worcester r. [cornelia blakemore] warner [1858–1947], cleveland, oh, given to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.554,https://openaccess-cdn.clevelandart.org/1947.554/1947.554_web.jpg
906,"part of buckle, 1800s–1900s. china. white jade; overall: 4.6 x 5.4 cm (1 13/16 x 2 1/8 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.555",part of buckle,1800s–1900s,chinese art,"mrs. worcester r. [cornelia blakemore] warner [1858–1947], cleveland, oh, given to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.555,https://openaccess-cdn.clevelandart.org/1947.555/1947.555_web.jpg
907,"plaque, 1800s–early 1900s. china, qing dynasty (1644–1911). jade; overall: 6 cm (2 3/8 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.556",plaque,1800s–early 1900s,china - qing dynasty,[],https://clevelandart.org/art/1947.556,https://openaccess-cdn.clevelandart.org/1947.556/1947.556_web.jpg
908,"belt buckle, 1800s–1900s. china. jade; overall: 9.6 cm (3 3/4 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.557",belt buckle,1800s–1900s,chinese art,"mrs. worcester r. [cornelia blakemore] warner [1858–1947], cleveland, oh, given to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.557,https://openaccess-cdn.clevelandart.org/1947.557/1947.557_web.jpg
909,"buckle, 1800s–1900s. china. white jade; overall: 4.2 cm (1 5/8 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.559",buckle,1800s–1900s,chinese art,"mrs. worcester r. [cornelia blakemore] warner [1858–1947], cleveland, oh, given to the cleveland museum of art (?–1947); the cleveland museum of art, cleveland, oh (1947–)",https://clevelandart.org/art/1947.559,https://openaccess-cdn.clevelandart.org/1947.559/1947.559_web.jpg
910,"miniature jar, 19th-early 20th century. china, qing dynasty (1644-1911). jade; overall: 6.1 cm (2 3/8 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.560",miniature jar,19th-early 20th century,china - qing dynasty,[],https://clevelandart.org/art/1947.560,https://openaccess-cdn.clevelandart.org/1947.560/1947.560_web.jpg
911,"miniature jar, 19th-early 20th century. china, qing dynasty (1644-1911). jade; overall: 6.1 cm (2 3/8 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.560.a",miniature jar,19th-early 20th century,china - qing dynasty,[],https://clevelandart.org/art/1947.560.a,https://openaccess-cdn.clevelandart.org/1947.560.a/1947.560.a_web.jpg
912,"miniature jar (cover), 19th-early 20th century. china, qing dynasty (1644-1911). jade; overall: 6.1 cm (2 3/8 in.). the cleveland museum of art, bequest of cornelia blakemore warner 1947.560.b",miniature jar (cover),19th-early 20th century,china - qing dynasty,[],https://clevelandart.org/art/1947.560.b,https://openaccess-cdn.clevelandart.org/1947.560.b/1947.560.b_web.jpg
